met,1638
were,7035
home,7963
then,9424
sweetest,381
ever,7139
wouldn,1517
asked,554
ran,380
run,3087
brother,1361
korea,13
sister,647
new,5807
orleans,298
having,571
troubles,764
wonder,2063
happen,657
trouble,1177
mean,2893
livin,715
yourself,2310
lovin,1863
somebody,3032
else,2545
pack,339
bags,117
guess,1790
really,4732
unlucky,30
sometimes,2054
remember,3331
fool,2608
used,2706
mistreat,85
smile,3293
worrying,68
laugh,1199
crying,1143
public,54
worried,337
someday,1204
blood,1177
runs,208
cold,2538
veins,166
hurt,1529
cause,10620
heart,15725
pain,2224
strolling,98
solitary,35
am,6401
nosy,9
very,2580
juicy,36
huckleberry,30
gal,936
both,1168
introductions,6
necessary,51
mmm,551
rain,3550
sarsaparilla,2
gee,453
moon,3654
yeller,13
sump,13
n,1049
latest,124
song,4741
strain,188
thrilly,4
chilly,51
though,2975
lean,239
upon,1655
hug,279
gosh,135
darn,280
tired,1307
talkies,4
prefer,68
walkies,4
full,1328
palpitation,3
consolation,69
stage,257
celebration,54
moonlight,1007
pepped,1
accept,143
friendly,183
invitation,72
stars,2708
shining,984
bright,1623
above,2670
breezes,113
seem,1795
whisper,822
singing,1387
sycamore,29
nightynight,11
hold,5729
tight,1593
miss,2012
alone,5156
blue,5099
fading,256
linger,345
dear,3298
craving,59
longing,439
till,3701
dawn,989
saying,1006
sunbeams,58
worries,242
behind,1980
whatever,850
dreaming,1066
promise,908
clear,1142
year,1197
radio,460
telephone,439
movies,120
passing,602
fancies,48
going,3753
rockies,41
crumble,86
gibraltar,30
tumble,155
made,4597
clay,109
bird,793
starts,650
sing,4725
spring,1447
bell,408
bottom,436
dell,6
ting,26
clock,625
middle,499
his,8872
sings,370
nature,489
simply,447
us,6176
fall,3999
bees,186
educated,35
fleas,25
spain,186
upper,73
sets,213
lithuanians,20
dutch,57
amsterdam,40
mention,145
fins,27
folks,1102
siam,29
siamese,31
twins,36
argentines,21
without,3950
means,842
boston,75
beans,127
sponges,14
oysters,57
oyster,43
bay,324
cape,60
cod,52
clams,24
wish,2388
lazy,404
jellyfish,14
electric,145
eels,23
add,180
shocks,34
ask,2017
shad,41
waiter,114
bring,3086
roe,21
shallow,96
shoals,20
english,82
soles,26
goldfish,25
privacy,34
bowls,26
monkeys,20
water,1619
gates,95
quarrel,72
hey,5550
autumn,476
york,717
inviting,67
spells,47
thrill,1454
glittering,23
crowds,110
shimmering,34
clouds,969
canyons,34
steel,211
making,1273
brings,785
often,363
mingled,24
dreamers,118
empty,1033
sigh,1049
exotic,57
lands,127
gleaming,94
rooftops,24
sundown,67
lifts,52
jaded,23
gay,524
lunch,142
ritz,66
divine,626
transforms,18
slums,20
into,4952
mayfair,16
castles,143
bless,504
dark,1972
benches,13
central,83
park,398
greet,178
blanket,88
beneath,664
wrapped,231
arms,3346
romance,1439
ours,272
thrilled,105
charms,456
dance,3157
within,1230
summer,1402
enthralling,19
tragic,69
weren,140
share,1189
covered,234
heaven,3137
pale,238
excites,27
thrills,218
delights,38
nearness,69
isn,1435
conversation,170
sensation,188
wildest,57
true,5778
soft,741
lights,1380
enchant,32
grant,120
evening,1060
breeze,852
caressed,37
tenderly,316
trembling,99
embraced,43
came,3230
wandering,123
lost,3544
shore,549
kissed,805
mist,223
hearts,1535
breathlessly,40
opened,210
wide,804
closed,268
inside,3137
took,2147
erased,50
chops,40
bops,2
pennies,160
stream,373
falling,1621
leaves,811
vermont,50
icey,3
finger,313
waves,290
ski,25
trails,31
side,2492
snowlight,9
telegraph,17
cables,23
highway,315
travel,442
bend,367
road,2148
meet,2007
romantic,241
setting,187
hypnotized,86
lovely,1611
warbling,11
meadowlark,40
weather,888
fright,70
ning,52
thunder,305
lightning,161
far,3286
concerned,132
turn,3721
honestly,75
ok,299
caught,921
remain,380
leaving,732
break,2613
sun,4886
tho,138
storm,831
cozy,162
pitter,63
patter,73
doesn,1311
matter,1609
skies,1439
gray,505
lived,486
drama,71
field,196
white,1522
fell,1195
alabama,67
glamour,45
eyes,8086
tender,988
light,4574
planned,231
imagination,280
situation,190
heavenly,487
fairy,163
land,1633
enter,179
center,92
beat,1518
hammer,144
wound,96
shine,2297
drive,736
workin,296
overtime,58
strongly,8
attracted,37
tryin,826
message,306
finally,684
feelin,1048
sign,615
comin,1186
straight,804
send,1335
thank,879
using,155
top40dbcom,2
lover,1565
bout,1724
blow,1305
soon,2691
discover,212
openness,1
move,2102
body,1414
words,2908
touch,1964
dreamin,298
aw,191
meant,1084
show,3213
feeling,3159
lady,1718
hoo,366
special,685
foxy,31
fun,1729
ooh,3434
woo,496
loved,1985
went,2184
lives,902
unhappiness,4
understand,2221
demands,63
started,1014
between,1039
until,2601
end,3218
become,782
real,3015
jealous,218
pride,674
control,817
wills,19
tried,1554
hard,3220
knew,3033
fill,806
space,750
featuring,18
rachelle,2
ferrell,2
lori,2
perry,26
jim,240
enough,2103
satisfied,445
turned,1128
kinda,560
bleak,54
single,606
week,443
groove,598
mess,645
butt,35
myself,3253
thought,3113
dreamed,445
fought,119
prayed,127
answer,888
seek,440
looking,2095
help,2608
speak,1152
everyday,849
phony,57
front,544
bus,165
hit,1163
strong,1629
stayed,237
sung,238
late,1878
state,501
moved,267
found,3518
start,3264
anew,98
knees,734
beggin,107
same,3639
insane,396
blinded,129
coldhearted,6
game,1537
choose,549
tango,98
decide,242
hot,1341
waiting,2332
laid,382
sunday,748
midsummer,7
promises,316
precious,563
walkin,663
talkin,875
holdin,212
smiles,397
sharing,205
spend,965
shopping,54
mall,24
groovin,94
checking,67
band,832
diggin,66
1,334
evenings,35
memories,1155
since,2290
laughed,325
set,1628
aside,198
chorus,1512
hopin,161
captured,104
2,495
lyin,204
keeps,1287
wanderin,23
thoughts,787
myy,10
3,248
sided,11
songs,931
hasn,146
written,321
story,1115
everyone,1122
soothed,13
melodies,116
aren,260
tales,158
stories,254
unfold,95
haven,758
merely,135
trapped,210
seems,2477
search,451
quiet,545
except,262
phrase,122
great,1531
ones,637
wooed,3
messages,21
untold,50
challenge,42
unique,36
kind,2469
art,329
teacher,133
prophet,51
pen,79
wait,2791
gets,1266
needin,70
servin,15
breath,750
others,508
someone,4379
wants,1239
simple,635
reason,1465
rhyme,295
hingin,5
those,4029
push,348
forever,2848
seasons,157
flow,581
wonderful,1355
service,58
thinkin,511
least,445
expect,166
glance,238
okay,445
hi,192
memory,1033
stays,242
head,3353
feels,1084
instead,524
swallow,124
reach,1162
thang,56
uncut,4
spreadin,22
seed,177
