NOUN,2756688
ADV,1172473
PRON,2273212
VERB,3779823
ADP,1253285
DET,1081929
CCONJ,420342
ADJ,1228229
INTJ,244271
NUM,72998
PROPN,17748
PUNCT,20950
SYM,282
