robber,26
steal,1804
fears,1463
pour,759
tears,6715
landing,188
stand,10632
clear,3626
there,76929
queers,32
theater,56
tonight,16730
against,3167
wall,4261
stick,1889
dynamite,244
flight,737
hang,2680
tight,3223
matter,6313
standing,5063
tall,1365
thinking,5267
small,2417
rise,3927
try,16820
abide,114
law,1243
surviving,64
holocaust,64
fuck,4767
partying,19
1999,35
watching,3296
ball,1566
calculating,6
polar,40
caps,52
melt,628
coastline,37
ocean,2468
divide,477
nine,1130
planets,224
align,78
sun,13746
shining,2233
bright,3382
igniting,19
alpines,1
petrified,67
eyes,28357
ringside,13
run,15093
panicking,17
worldwide,98
straight,3508
sky,10511
falls,2137
great,4111
balls,532
fire,10301
sneak,179
spot,607
shuttle,30
launched,34
strap,169
broad,148
onto,882
rocket,405
following,671
star,4094
new,14255
fam,27
mars,430
comes,10697
overall,17
fun,4719
good,24710
joe,1032
walsh,2
apart,5039
watched,1391
movement,304
catch,3135
eye,4950
imagining,91
side,9696
blazing,179
burns,1490
girl,20428
amazing,628
drive,3988
crazy,6340
d,29790
am,23626
away,46470
seem,4813
could,36855
read,3240
things,21695
meant,3310
defined,116
wish,8724
upon,5083
falling,6877
looking,10318
turning,3158
wouldn,4232
unsure,142
yet,3798
unashamed,34
turn,14832
upside,578
open,8107
loose,1636
control,4780
irrational,35
gripping,30
unknown,878
harder,1392
guarantee,239
slow,4367
surefire,9
dance,7952
not,60534
floating,878
teach,1059
fly,6499
solomon,31
waiting,10830
sing,9333
song,10028
older,1343
unfaithful,58
true,9992
alone,18509
save,6982
happen,2064
listened,380
knew,8536
inside,17448
afraid,4542
hands,9743
bread,674
body,4855
garden,1104
hill,1564
fallen,1639
betrayed,336
pacing,106
anticipating,95
fate,2021
light,17616
locked,1482
lie,8204
guilt,534
sentence,212
kiss,6793
hurting,650
over,24636
feels,5536
sight,2947
scent,280
seems,7314
moments,925
lasting,143
felt,4435
carried,606
midst,120
battle,1228
reach,3708
gone,20143
slipped,542
notice,945
two,9784
lives,4415
books,649
illusion,569
chapter,162
essence,149
story,3794
wrote,1360
season,819
came,8913
remember,9911
believing,886
alright,8050
become,2994
dream,11995
mile,928
island,815
chernobyl,8
tip,474
iceberg,29
capitalism,32
communism,14
alike,113
sacrifice,798
environment,31
health,339
destroyed,265
amass,6
profits,61
few,2060
privileged,41
nuclear,242
weapons,256
linked,31
perceived,15
mastery,6
nature,906
foes,88
waste,3083
subs,7
poisoning,53
seas,587
cancer,330
pollution,119
thousand,2909
year,3270
legacy,128
puerto,34
rico,17
unsafe,28
reactors,5
silently,282
killing,2144
leaking,73
deadly,429
